call_id,timestamp,base_prefix,unique_prefix,prompt_file,image_files,phase,cluster_id,n_spikes
1,2025-11-30_21-00-46,phase1_cluster_1,phase1_cluster_1_call00001,phase1_cluster_1_call00001_prompt.txt,phase1_cluster_1_call00001_waveform_overlay.png;phase1_cluster_1_call00001_isi_histogram.png;phase1_cluster_1_call00001_aggregation_tree.png,1,1,332472
2,2025-11-30_21-01-10,phase1_cluster_31,phase1_cluster_31_call00002,phase1_cluster_31_call00002_prompt.txt,phase1_cluster_31_call00002_waveform_overlay.png;phase1_cluster_31_call00002_isi_histogram.png;phase1_cluster_31_call00002_aggregation_tree.png,1,31,50821
3,2025-11-30_21-01-15,phase1_cluster_211,phase1_cluster_211_call00003,phase1_cluster_211_call00003_prompt.txt,phase1_cluster_211_call00003_waveform_overlay.png;phase1_cluster_211_call00003_isi_histogram.png;phase1_cluster_211_call00003_aggregation_tree.png,1,211,26939
4,2025-11-30_21-01-27,phase1_cluster_305,phase1_cluster_305_call00004,phase1_cluster_305_call00004_prompt.txt,phase1_cluster_305_call00004_waveform_overlay.png;phase1_cluster_305_call00004_isi_histogram.png;phase1_cluster_305_call00004_aggregation_tree.png,1,305,12699
5,2025-11-30_21-01-37,phase1_cluster_305,phase1_cluster_305_call00005,phase1_cluster_305_call00005_prompt.txt,phase1_cluster_305_call00005_waveform_overlay.png;phase1_cluster_305_call00005_isi_histogram.png;phase1_cluster_305_call00005_aggregation_tree.png,1,305,12237
6,2025-11-30_21-01-49,phase1_cluster_305,phase1_cluster_305_call00006,phase1_cluster_305_call00006_prompt.txt,phase1_cluster_305_call00006_waveform_overlay.png;phase1_cluster_305_call00006_isi_histogram.png;phase1_cluster_305_call00006_aggregation_tree.png,1,305,4166
7,2025-11-30_21-02-19,phase1_cluster_331,phase1_cluster_331_call00007,phase1_cluster_331_call00007_prompt.txt,phase1_cluster_331_call00007_waveform_overlay.png;phase1_cluster_331_call00007_isi_histogram.png;phase1_cluster_331_call00007_aggregation_tree.png,1,331,8071
8,2025-11-30_21-02-29,phase1_cluster_331,phase1_cluster_331_call00008,phase1_cluster_331_call00008_prompt.txt,phase1_cluster_331_call00008_waveform_overlay.png;phase1_cluster_331_call00008_isi_histogram.png;phase1_cluster_331_call00008_aggregation_tree.png,1,331,7617
9,2025-11-30_21-02-44,phase1_cluster_331,phase1_cluster_331_call00009,phase1_cluster_331_call00009_prompt.txt,phase1_cluster_331_call00009_waveform_overlay.png;phase1_cluster_331_call00009_isi_histogram.png;phase1_cluster_331_call00009_aggregation_tree.png,1,331,7083
10,2025-11-30_21-02-57,phase1_cluster_392,phase1_cluster_392_call00010,phase1_cluster_392_call00010_prompt.txt,phase1_cluster_392_call00010_waveform_overlay.png;phase1_cluster_392_call00010_isi_histogram.png;phase1_cluster_392_call00010_aggregation_tree.png,1,392,534
11,2025-11-30_21-03-03,phase1_cluster_444,phase1_cluster_444_call00011,phase1_cluster_444_call00011_prompt.txt,phase1_cluster_444_call00011_waveform_overlay.png;phase1_cluster_444_call00011_isi_histogram.png;phase1_cluster_444_call00011_aggregation_tree.png,1,444,454
12,2025-11-30_21-03-11,phase1_cluster_446,phase1_cluster_446_call00012,phase1_cluster_446_call00012_prompt.txt,phase1_cluster_446_call00012_waveform_overlay.png;phase1_cluster_446_call00012_isi_histogram.png;phase1_cluster_446_call00012_aggregation_tree.png,1,446,462
13,2025-11-30_21-03-19,phase1_cluster_353,phase1_cluster_353_call00013,phase1_cluster_353_call00013_prompt.txt,phase1_cluster_353_call00013_waveform_overlay.png;phase1_cluster_353_call00013_isi_histogram.png;phase1_cluster_353_call00013_aggregation_tree.png,1,353,1588
14,2025-11-30_21-03-25,phase1_cluster_413,phase1_cluster_413_call00014,phase1_cluster_413_call00014_prompt.txt,phase1_cluster_413_call00014_waveform_overlay.png;phase1_cluster_413_call00014_isi_histogram.png;phase1_cluster_413_call00014_aggregation_tree.png,1,413,1286
15,2025-11-30_21-03-38,phase1_cluster_443,phase1_cluster_443_call00015,phase1_cluster_443_call00015_prompt.txt,phase1_cluster_443_call00015_waveform_overlay.png;phase1_cluster_443_call00015_isi_histogram.png;phase1_cluster_443_call00015_aggregation_tree.png,1,443,652
16,2025-11-30_21-03-45,phase1_cluster_31,phase1_cluster_31_call00016,phase1_cluster_31_call00016_prompt.txt,phase1_cluster_31_call00016_waveform_overlay.png;phase1_cluster_31_call00016_isi_histogram.png;phase1_cluster_31_call00016_aggregation_tree.png,1,31,50821
17,2025-11-30_21-03-53,phase2_merge_444_to_31,phase2_merge_444_to_31_call00017,phase2_merge_444_to_31_call00017_prompt.txt,phase2_merge_444_to_31_call00017_small_cluster_444_waveforms.png;phase2_merge_444_to_31_call00017_large_cluster_31_waveforms.png;phase2_merge_444_to_31_call00017_merged_isi_histogram.png,2,444,31,454,50821
18,2025-11-30_21-04-03,phase2_merge_353_to_31,phase2_merge_353_to_31_call00018,phase2_merge_353_to_31_call00018_prompt.txt,phase2_merge_353_to_31_call00018_small_cluster_353_waveforms.png;phase2_merge_353_to_31_call00018_large_cluster_31_waveforms.png;phase2_merge_353_to_31_call00018_merged_isi_histogram.png,2,353,31,1588,50821
19,2025-11-30_21-04-16,phase2_merge_443_to_31,phase2_merge_443_to_31_call00019,phase2_merge_443_to_31_call00019_prompt.txt,phase2_merge_443_to_31_call00019_small_cluster_443_waveforms.png;phase2_merge_443_to_31_call00019_large_cluster_31_waveforms.png;phase2_merge_443_to_31_call00019_merged_isi_histogram.png,2,443,31,652,52409
